Id;Type;Indeling;Materiaal;Kleur;Markering;Beheerder;Breedte;Rijrichtng;Lengte;Opp;latWGS84;loWGS84;Aangemaakt op
0;Vrijliggend;Eenrichting;Beton;Rood;Nee;Gewest;190;Mee;18;0;51.2002852938246,51.2002852938246,51.2002852938246,51.2002852938246;3.19517529415335,3.19517529415335,3.19517529415335,3.19517529415335;19/10/2017
0;Fietssuggestiestrook;Eenrichting;Slemlaag;Oker;Nee;Stad;1;Mee;301;0;51.2025035312444,51.2025035312444,51.2025035312444,51.2025035312444,51.2025035312444,51.2025035312444,51.2025035312444,51.2025035312444,51.2025035312444,51.2025035312444;3.26140108948369,3.26140108948369,3.26140108948369,3.26140108948369,3.26140108948369,3.26140108948369,3.26140108948369,3.26140108948369,3.26140108948369,3.26140108948369;19/10/2017
0;Vrijliggend;Tweerichting;Open Verharding;Niet van toepassing;Nee;Stad;220;Mee;115;0;51.1824903029743,51.1824903029743,51.1824903029743,51.1824903029743,51.1824903029743,51.1824903029743,51.1824903029743,51.1824903029743,51.1824903029743,51.1824903029743,51.1824903029743;3.17463571272107,3.17463571272107,3.17463571272107,3.17463571272107,3.17463571272107,3.17463571272107,3.17463571272107,3.17463571272107,3.17463571272107,3.17463571272107,3.17463571272107;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Ja;Stad;270;;41;0;51.1946638026609,51.1946638026609,51.1946638026609;3.20069104037697,3.20069104037697,3.20069104037697;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;Stad;100;Mee;13;0;51.1953930157859,51.1953930157859,51.1953930157859;3.2133398993434,3.2133398993434,3.2133398993434;19/10/2017
0;Vrijliggend;Eenrichting;Beton;Niet van toepassing;Nee;Gewest;135;;275;0;51.2212637540747,51.2212637540747,51.2212637540747,51.2212637540747,51.2212637540747,51.2212637540747,51.2212637540747,51.2212637540747,51.2212637540747,51.2212637540747,51.2212637540747;3.20770738272281,3.20770738272281,3.20770738272281,3.20770738272281,3.20770738272281,3.20770738272281,3.20770738272281,3.20770738272281,3.20770738272281,3.20770738272281,3.20770738272281;19/10/2017
0;;;;;;;0;;0;0;51.2119520243047,51.2119520243047;3.20696307009947,3.20696307009947;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Stad;120;;431;0;51.2172712514411,51.2172712514411,51.2172712514411,51.2172712514411,51.2172712514411,51.2172712514411;3.2384300986341,3.2384300986341,3.2384300986341,3.2384300986341,3.2384300986341,3.2384300986341;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Asfalt;Rood;Nee;Stad;270;;18;0;51.2305636035082,51.2305636035082,51.2305636035082,51.2305636035082;3.23327211846435,3.23327211846435,3.23327211846435,3.23327211846435;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;Stad;280;Mee;10;0;51.18673638636,51.18673638636;3.23247560563286,3.23247560563286;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Slemlaag;Rood;Ja;Stad;110;;10;0;51.1976940197093,51.1976940197093;3.24223156932423,3.24223156932423;19/10/2017
0;Vrijliggend;Tweerichting;Asfalt;Rood;Nee;Gewest;250;Mee;14;0;51.2241039786894,51.2241039786894,51.2241039786894;3.1994592659231,3.1994592659231,3.1994592659231;19/10/2017
0;Vrijliggend;Tweerichting;Asfalt;Niet van toepassing;Ja;Gewest;210;Mee;250;0;51.3308599937948,51.3308599937948,51.3308599937948,51.3308599937948,51.3308599937948,51.3308599937948;3.21809714187002,3.21809714187002,3.21809714187002,3.21809714187002,3.21809714187002,3.21809714187002;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;185;Mee;173;0;51.1951086007442,51.1951086007442,51.1951086007442,51.1951086007442,51.1951086007442,51.1951086007442,51.1951086007442,51.1951086007442,51.1951086007442,51.1951086007442,51.1951086007442,51.1951086007442;3.24673882570329,3.24673882570329,3.24673882570329,3.24673882570329,3.24673882570329,3.24673882570329,3.24673882570329,3.24673882570329,3.24673882570329,3.24673882570329,3.24673882570329,3.24673882570329;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Ja;Stad;150;Mee;49;0;51.207952693092,51.207952693092,51.207952693092;3.20801274462541,3.20801274462541,3.20801274462541;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Gewest;135;;72;0;51.2206938478495,51.2206938478495,51.2206938478495,51.2206938478495,51.2206938478495,51.2206938478495,51.2206938478495;3.20773263856071,3.20773263856071,3.20773263856071,3.20773263856071,3.20773263856071,3.20773263856071,3.20773263856071;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;110;Mee;64;0;51.1969218952879,51.1969218952879,51.1969218952879;3.24353576000529,3.24353576000529,3.24353576000529;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Beton;Niet van toepassing;Ja;Stad;140;Mee;292;0;51.2146808679998,51.2146808679998,51.2146808679998,51.2146808679998,51.2146808679998,51.2146808679998,51.2146808679998,51.2146808679998,51.2146808679998,51.2146808679998;3.20540425641296,3.20540425641296,3.20540425641296,3.20540425641296,3.20540425641296,3.20540425641296,3.20540425641296,3.20540425641296,3.20540425641296,3.20540425641296;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Ja;Stad;130;Mee;16;0;51.1971516845734,51.1971516845734;3.18170480618603,3.18170480618603;19/10/2017
0;Vrijliggend;Eenrichting;Beton;Rood;Nee;Stad;170;Mee;131;0;51.205911308872,51.205911308872,51.205911308872,51.205911308872;3.19200097864963,3.19200097864963,3.19200097864963,3.19200097864963;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Slemlaag;Rood;Ja;Gewest;350;Mee;137;0;51.2120504816586,51.2120504816586,51.2120504816586,51.2120504816586,51.2120504816586,51.2120504816586,51.2120504816586,51.2120504816586;3.24144770125264,3.24144770125264,3.24144770125264,3.24144770125264,3.24144770125264,3.24144770125264,3.24144770125264,3.24144770125264;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Rood;Ja;Stad;215;Mee;16;0;51.2047759127,51.2047759127,51.2047759127;3.21282719602845,3.21282719602845,3.21282719602845;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Nee;Gewest;200;Mee;75;0;51.2240444456598,51.2240444456598,51.2240444456598,51.2240444456598,51.2240444456598,51.2240444456598;3.19929835397984,3.19929835397984,3.19929835397984,3.19929835397984,3.19929835397984,3.19929835397984;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Niet van toepassing;Nee;MBZ;180;Mee;48;0;51.2699230332347,51.2699230332347,51.2699230332347,51.2699230332347,51.2699230332347,51.2699230332347;3.21157889017108,3.21157889017108,3.21157889017108,3.21157889017108,3.21157889017108,3.21157889017108;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;270;Mee;80;0;51.2261040297857,51.2261040297857,51.2261040297857,51.2261040297857,51.2261040297857;3.19792343413493,3.19792343413493,3.19792343413493,3.19792343413493,3.19792343413493;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Rood;Nee;Gewest;140;Mee;255;0;51.2301395843173,51.2301395843173,51.2301395843173,51.2301395843173,51.2301395843173,51.2301395843173;3.23994552437572,3.23994552437572,3.23994552437572,3.23994552437572,3.23994552437572,3.23994552437572;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;300;Mee;556;0;51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696,51.2041605029696;3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154,3.1862158113154;19/10/2017
0;Jaagpad;Tweerichting;Asfalt;Niet van toepassing;Nee;Stad;260;Mee;123;0;51.3116105866369,51.3116105866369,51.3116105866369;3.1842743962695,3.1842743962695,3.1842743962695;19/10/2017
0;Vrijliggend;Tweerichting;Asfalt;Rood;Nee;Stad;350;Tegen;234;0;51.1939305927298,51.1939305927298,51.1939305927298,51.1939305927298,51.1939305927298;3.23937151942742,3.23937151942742,3.23937151942742,3.23937151942742,3.23937151942742;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Asfalt;Niet van toepassing;Ja;Stad;340;Mee;12;0;51.2820935233584,51.2820935233584;3.22595733772898,3.22595733772898;19/10/2017
0;Aanliggend verhoogd;Tweerichting;Betontegels;Niet van toepassing;Nee;Gewest;185;;183;0;51.2119038209237,51.2119038209237,51.2119038209237,51.2119038209237,51.2119038209237,51.2119038209237,51.2119038209237,51.2119038209237,51.2119038209237,51.2119038209237;3.20335910148948,3.20335910148948,3.20335910148948,3.20335910148948,3.20335910148948,3.20335910148948,3.20335910148948,3.20335910148948,3.20335910148948,3.20335910148948;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Asfalt;Niet van toepassing;Ja;Gewest;350;Mee;13;0;51.2293777681662,51.2293777681662;3.18986960908153,3.18986960908153;19/10/2017
0;Vrijliggend;Tweerichting;Open Verharding;Niet van toepassing;Nee;Stad;280;Mee;19;0;51.232766598516,51.232766598516;3.24602856170342,3.24602856170342;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;290;;390;0;51.1878477756231,51.1878477756231,51.1878477756231,51.1878477756231;3.17452080425346,3.17452080425346,3.17452080425346,3.17452080425346;19/10/2017
0;Vrijliggend;Tweerichting;Asfalt;Rood;Nee;Stad;250;Mee;2515;0;51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802,51.2253659898802;3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409,3.2150428446409;19/10/2017
0;Vrijliggend;Eenrichting;Beton;Rood;Nee;Stad;190;Mee;492;0;51.2060970677688,51.2060970677688,51.2060970677688,51.2060970677688,51.2060970677688,51.2060970677688,51.2060970677688,51.2060970677688,51.2060970677688,51.2060970677688,51.2060970677688,51.2060970677688,51.2060970677688,51.2060970677688,51.2060970677688,51.2060970677688;3.19191881304508,3.19191881304508,3.19191881304508,3.19191881304508,3.19191881304508,3.19191881304508,3.19191881304508,3.19191881304508,3.19191881304508,3.19191881304508,3.19191881304508,3.19191881304508,3.19191881304508,3.19191881304508,3.19191881304508,3.19191881304508;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;250;Mee;11;0;51.2274211771019,51.2274211771019;3.24240138704136,3.24240138704136;19/10/2017
0;Vrijliggend;Tweerichting;Betontegels;Niet van toepassing;Nee;Stad;160;Mee;126;0;51.2187701947222,51.2187701947222,51.2187701947222,51.2187701947222;3.21448629182108,3.21448629182108,3.21448629182108,3.21448629182108;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Asfalt;Niet van toepassing;Nee;Stad;170;Tegen;4;0;51.1891510156021,51.1891510156021;3.28286035294735,3.28286035294735;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Nee;Gewest;110;;5;0;51.2206914763953,51.2206914763953,51.2206914763953;3.20772716147964,3.20772716147964,3.20772716147964;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Gewest;130;;32;0;51.2115071959777,51.2115071959777,51.2115071959777;3.24147005147092,3.24147005147092,3.24147005147092;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Nee;Stad;210;;238;0;51.2306909063666,51.2306909063666,51.2306909063666,51.2306909063666,51.2306909063666,51.2306909063666,51.2306909063666;3.23567218860602,3.23567218860602,3.23567218860602,3.23567218860602,3.23567218860602,3.23567218860602,3.23567218860602;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Nee;Gewest;170;Mee;88;0;51.1953132730631,51.1953132730631,51.1953132730631,51.1953132730631,51.1953132730631,51.1953132730631,51.1953132730631,51.1953132730631,51.1953132730631,51.1953132730631,51.1953132730631,51.1953132730631;3.21740130915713,3.21740130915713,3.21740130915713,3.21740130915713,3.21740130915713,3.21740130915713,3.21740130915713,3.21740130915713,3.21740130915713,3.21740130915713,3.21740130915713,3.21740130915713;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Niet van toepassing;Nee;Stad;170;Mee;262;0;51.2313609740808,51.2313609740808,51.2313609740808,51.2313609740808,51.2313609740808,51.2313609740808,51.2313609740808;3.24505644973965,3.24505644973965,3.24505644973965,3.24505644973965,3.24505644973965,3.24505644973965,3.24505644973965;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Rood;Nee;Stad;130;Mee;15;0;51.1920141593084,51.1920141593084;3.24951866794917,3.24951866794917;19/10/2017
0;Vrijliggend;Tweerichting;Asfalt;Rood;Nee;Stad;290;;77;0;51.2033698399626,51.2033698399626,51.2033698399626,51.2033698399626,51.2033698399626,51.2033698399626,51.2033698399626;3.23856387064718,3.23856387064718,3.23856387064718,3.23856387064718,3.23856387064718,3.23856387064718,3.23856387064718;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;290;Mee;7;0;51.2234568788056,51.2234568788056,51.2234568788056,51.2234568788056;3.21463607399188,3.21463607399188,3.21463607399188,3.21463607399188;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Ja;Stad;160;Mee;28;0;51.2057940881696,51.2057940881696;3.21017501540059,3.21017501540059;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Asfalt;Oker;Nee;Gewest;240;;12;0;51.2205919126795,51.2205919126795;3.22187432301181,3.22187432301181;19/10/2017
0;Vrijliggend;Eenrichting;Beton;Niet van toepassing;Ja;Stad;100;Mee;37;0;51.1803291829791,51.1803291829791,51.1803291829791,51.1803291829791,51.1803291829791,51.1803291829791;3.2086312275161,3.2086312275161,3.2086312275161,3.2086312275161,3.2086312275161,3.2086312275161;19/10/2017
0;Vrijliggend;Tweerichting;Asfalt;Rood;Nee;Gewest;290;;97;0;51.1715264740174,51.1715264740174,51.1715264740174;3.2058082496754,3.2058082496754,3.2058082496754;19/10/2017
0;Vrijliggend;Eenrichting;Beton;Oker;Nee;Gewest;400;Mee;44;0;51.2192192559369,51.2192192559369;3.20933231161972,3.20933231161972;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Betonstraatstenen;Rood;Ja;Gewest;240;Mee;15;0;51.225854071727,51.225854071727;3.20642118994224,3.20642118994224;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Mozaïeken;Rood;Ja;Stad;200;Mee;32;0;51.2049706040291,51.2049706040291,51.2049706040291,51.2049706040291;3.21805590568179,3.21805590568179,3.21805590568179,3.21805590568179;19/10/2017
0;Aanliggend verhoogd;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;240;Mee;109;0;51.2281475507016,51.2281475507016,51.2281475507016;3.24359643791342,3.24359643791342,3.24359643791342;19/10/2017
3;Fietsstraat;Eenrichting;Beton;Niet van toepassing;Ja;Stad;300;Mee;383;1149;51.2123278386799,51.2123278386799,51.2123278386799,51.2123278386799;3.21350543078747,3.21350543078747,3.21350543078747,3.21350543078747;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;Stad;120;;26;0;51.1987741913054,51.1987741913054;3.23666281403434,3.23666281403434;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Nee;Stad;200;Mee;48;0;51.1890010137727,51.1890010137727,51.1890010137727,51.1890010137727;3.28217415406408,3.28217415406408,3.28217415406408,3.28217415406408;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;140;;132;0;51.2239715902287,51.2239715902287,51.2239715902287,51.2239715902287,51.2239715902287,51.2239715902287,51.2239715902287,51.2239715902287,51.2239715902287;3.22743658549608,3.22743658549608,3.22743658549608,3.22743658549608,3.22743658549608,3.22743658549608,3.22743658549608,3.22743658549608,3.22743658549608;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Beton;Niet van toepassing;Nee;Stad;185;Mee;49;0;51.1720928596341,51.1720928596341,51.1720928596341,51.1720928596341,51.1720928596341;3.21026081312764,3.21026081312764,3.21026081312764,3.21026081312764,3.21026081312764;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Slemlaag;Rood;Ja;Gewest;290;Mee;12;0;51.2205332790373,51.2205332790373;3.2157233474023,3.2157233474023;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Beton;Niet van toepassing;Ja;Stad;460;Mee;18;0;51.2226527407859,51.2226527407859;3.22131800770093,3.22131800770093;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;Gewest;380;Tegen;16;0;51.1876120483911,51.1876120483911;3.19203810378428,3.19203810378428;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;Gewest;140;;73;0;51.2019559709009,51.2019559709009,51.2019559709009;3.23589205983687,3.23589205983687,3.23589205983687;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Stad;165;Mee;11;0;51.18674565608,51.18674565608;3.23102967234693,3.23102967234693;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;260;Mee;31;0;51.2234237706102,51.2234237706102,51.2234237706102;3.21551902866213,3.21551902866213,3.21551902866213;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Stad;175;Mee;14;0;51.1866234522569,51.1866234522569;3.23013277323448,3.23013277323448;19/10/2017
0;Vrijliggend;Eenrichting;Slemlaag;Rood;Nee;MBZ;230;Mee;26;0;51.2704711668282,51.2704711668282,51.2704711668282,51.2704711668282,51.2704711668282,51.2704711668282,51.2704711668282;3.21490526381011,3.21490526381011,3.21490526381011,3.21490526381011,3.21490526381011,3.21490526381011,3.21490526381011;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;110;Mee;119;0;51.1950005696616,51.1950005696616,51.1950005696616,51.1950005696616;3.24732238808686,3.24732238808686,3.24732238808686,3.24732238808686;19/10/2017
0;Vrijliggend;Tweerichting;Asfalt;Rood;Nee;Stad;440;;246;0;51.1961854048422,51.1961854048422,51.1961854048422,51.1961854048422,51.1961854048422,51.1961854048422,51.1961854048422;3.21913750339195,3.21913750339195,3.21913750339195,3.21913750339195,3.21913750339195,3.21913750339195,3.21913750339195;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Rood;Ja;Gewest;140;Mee;546;0;51.2901809033828,51.2901809033828,51.2901809033828,51.2901809033828,51.2901809033828,51.2901809033828,51.2901809033828,51.2901809033828,51.2901809033828,51.2901809033828,51.2901809033828;3.18338148724589,3.18338148724589,3.18338148724589,3.18338148724589,3.18338148724589,3.18338148724589,3.18338148724589,3.18338148724589,3.18338148724589,3.18338148724589,3.18338148724589;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Ja;Gewest;150;Mee;215;0;51.3360360934692,51.3360360934692,51.3360360934692,51.3360360934692,51.3360360934692,51.3360360934692;3.21283001899316,3.21283001899316,3.21283001899316,3.21283001899316,3.21283001899316,3.21283001899316;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Gewest;310;Mee;210;0;51.2236088425962,51.2236088425962,51.2236088425962,51.2236088425962,51.2236088425962,51.2236088425962,51.2236088425962,51.2236088425962,51.2236088425962,51.2236088425962;3.20189295315361,3.20189295315361,3.20189295315361,3.20189295315361,3.20189295315361,3.20189295315361,3.20189295315361,3.20189295315361,3.20189295315361,3.20189295315361;19/10/2017
0;Vrijliggend;Tweerichting;Open Verharding;Niet van toepassing;Nee;Stad;300;Mee;15;0;51.232503708028,51.232503708028,51.232503708028;3.24604596487733,3.24604596487733,3.24604596487733;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Niet van toepassing;Ja;Gewest;150;Mee;414;0;51.308293967338,51.308293967338,51.308293967338,51.308293967338,51.308293967338,51.308293967338,51.308293967338,51.308293967338,51.308293967338,51.308293967338,51.308293967338;3.18856304931478,3.18856304931478,3.18856304931478,3.18856304931478,3.18856304931478,3.18856304931478,3.18856304931478,3.18856304931478,3.18856304931478,3.18856304931478,3.18856304931478;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;150;Mee;168;0;51.2110402906606,51.2110402906606,51.2110402906606,51.2110402906606;3.26668911612036,3.26668911612036,3.26668911612036,3.26668911612036;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Ja;Stad;130;Mee;14;0;51.1888322011513,51.1888322011513;3.17894179129755,3.17894179129755;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Stad;100;Mee;44;0;51.1742447721511,51.1742447721511;3.21036781608989,3.21036781608989;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Asfalt;Oker;Nee;Gewest;240;;221;0;51.2208896144823,51.2208896144823,51.2208896144823,51.2208896144823,51.2208896144823,51.2208896144823,51.2208896144823,51.2208896144823,51.2208896144823,51.2208896144823,51.2208896144823,51.2208896144823,51.2208896144823;3.22425491119556,3.22425491119556,3.22425491119556,3.22425491119556,3.22425491119556,3.22425491119556,3.22425491119556,3.22425491119556,3.22425491119556,3.22425491119556,3.22425491119556,3.22425491119556,3.22425491119556;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Gewest;120;;194;0;51.22048686092,51.22048686092,51.22048686092,51.22048686092,51.22048686092,51.22048686092,51.22048686092,51.22048686092,51.22048686092,51.22048686092,51.22048686092,51.22048686092,51.22048686092;3.23514128484987,3.23514128484987,3.23514128484987,3.23514128484987,3.23514128484987,3.23514128484987,3.23514128484987,3.23514128484987,3.23514128484987,3.23514128484987,3.23514128484987,3.23514128484987,3.23514128484987;19/10/2017
0;Vrijliggend;Tweerichting;Slemlaag;Oker;Nee;Gewest;350;Mee;180;0;51.1784006023487,51.1784006023487,51.1784006023487,51.1784006023487,51.1784006023487;3.20131173587165,3.20131173587165,3.20131173587165,3.20131173587165,3.20131173587165;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Stad;100;Tegen;14;0;51.197552071468,51.197552071468;3.1814161096052,3.1814161096052;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Open Verharding;Niet van toepassing;Nee;Stad;300;Mee;129;0;51.2171801331991,51.2171801331991,51.2171801331991,51.2171801331991,51.2171801331991,51.2171801331991,51.2171801331991,51.2171801331991,51.2171801331991,51.2171801331991;3.23702071580092,3.23702071580092,3.23702071580092,3.23702071580092,3.23702071580092,3.23702071580092,3.23702071580092,3.23702071580092,3.23702071580092,3.23702071580092;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Slemlaag;Rood;Nee;MBZ;200;Mee;442;0;51.2308541379527,51.2308541379527,51.2308541379527,51.2308541379527,51.2308541379527,51.2308541379527,51.2308541379527,51.2308541379527,51.2308541379527,51.2308541379527,51.2308541379527;3.22601489851424,3.22601489851424,3.22601489851424,3.22601489851424,3.22601489851424,3.22601489851424,3.22601489851424,3.22601489851424,3.22601489851424,3.22601489851424,3.22601489851424;19/10/2017
0;Vrijliggend;Tweerichting;Beton;Niet van toepassing;Nee;Gewest;215;Mee;631;0;51.1691813054026,51.1691813054026,51.1691813054026,51.1691813054026,51.1691813054026,51.1691813054026,51.1691813054026;3.1974002184976,3.1974002184976,3.1974002184976,3.1974002184976,3.1974002184976,3.1974002184976,3.1974002184976;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;220;Mee;34;0;51.1880715950829,51.1880715950829,51.1880715950829,51.1880715950829,51.1880715950829;3.19221830511247,3.19221830511247,3.19221830511247,3.19221830511247,3.19221830511247;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;120;Mee;87;0;51.1927540927802,51.1927540927802,51.1927540927802;3.20799600144786,3.20799600144786,3.20799600144786;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Ja;Stad;145;Mee;478;0;51.2127709770109,51.2127709770109,51.2127709770109,51.2127709770109,51.2127709770109,51.2127709770109,51.2127709770109,51.2127709770109,51.2127709770109,51.2127709770109,51.2127709770109,51.2127709770109,51.2127709770109,51.2127709770109,51.2127709770109,51.2127709770109;3.24141553396991,3.24141553396991,3.24141553396991,3.24141553396991,3.24141553396991,3.24141553396991,3.24141553396991,3.24141553396991,3.24141553396991,3.24141553396991,3.24141553396991,3.24141553396991,3.24141553396991,3.24141553396991,3.24141553396991,3.24141553396991;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Asfalt;Niet van toepassing;Ja;Gewest;340;;24;0;51.3319790530502,51.3319790530502,51.3319790530502,51.3319790530502;3.22284929602663,3.22284929602663,3.22284929602663,3.22284929602663;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Stad;140;Mee;28;0;51.1889040322148,51.1889040322148;3.18888344894324,3.18888344894324;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Beton;Niet van toepassing;Ja;Gewest;125;Mee;9;0;51.1957865184643,51.1957865184643;3.25482667046985,3.25482667046985;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Gewest;110;Tegen;6;0;51.2217667131795,51.2217667131795,51.2217667131795,51.2217667131795;3.23507143140563,3.23507143140563,3.23507143140563,3.23507143140563;19/10/2017
