Id;Nr;Id_1;Wijk;Naam;Capaciteit;Ingenomen;Beschikbaar;Bewoner;Buitenlander;Andere;Bezet;Bezetgraad;AandBew;AandBuit;AandAnder;latWGS84;loWGS84;Aangemaakt op
0;501200;501200;5;Korte Blekersstraat;0;;0;0;0;1;1;0;0;0;0;51.2134737279687,51.2134737279687,51.2134737279687;3.22985395028548,3.22985395028548,3.22985395028548;12/08/2016
0;401206;401206;4;Oliebaan (Duinenabdijstraat - ingang school) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2167026313689,51.2167026313689,51.2167026313689,51.2167026313689,51.2167026313689,51.2167026313689,51.2167026313689,51.2167026313689,51.2167026313689,51.2167026313689,51.2167026313689;3.23205948866258,3.23205948866258,3.23205948866258,3.23205948866258,3.23205948866258,3.23205948866258,3.23205948866258,3.23205948866258,3.23205948866258,3.23205948866258,3.23205948866258;12/08/2016
0;901404;901404;9;Oostmeers (Garsoenstraat - Prof.Dr.J.Sebrechtsstraat) onpaar (oost);4;;4;0;0;3;3;0.75;0;0;1;51.2003344533373,51.2003344533373,51.2003344533373,51.2003344533373,51.2003344533373,51.2003344533373;3.22072307533742,3.22072307533742,3.22072307533742,3.22072307533742,3.22072307533742,3.22072307533742;12/08/2016
0;1000402;1000402;10;Fonteinstraat (Maagdenstraat - Boeveriestraat) paar (noord);5;;5;2;0;0;0;0.4;1;0;0;51.2026622901408,51.2026622901408,51.2026622901408,51.2026622901408,51.2026622901408;3.21533293209944,3.21533293209944,3.21533293209944,3.21533293209944,3.21533293209944;12/08/2016
0;302103;302103;3;Lange Raamstraat (Sint-Gilliskoorstraat - Sint-Gilliskerkstraat) onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967,51.2145592847967;3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661,3.22705977865661;12/08/2016
0;1103302;1103302;11;Steenstraat (Kemelstraat - Zilverstraat) onpaar (noord);2;;2;0;0;2;2;1;0;0;1;51.2074773105139,51.2074773105139,51.2074773105139,51.2074773105139,51.2074773105139,51.2074773105139,51.2074773105139,51.2074773105139;3.22296040009173,3.22296040009173,3.22296040009173,3.22296040009173,3.22296040009173,3.22296040009173,3.22296040009173,3.22296040009173;12/08/2016
0;600806;600806;6;Kazernevest (Balsemboomstraat - Sint-Brunostraat) kant water (oost);9;;9;3;0;6;6;1;0.33333333333333;0;0.66666666666667;51.2096436194398,51.2096436194398;3.2404819176396,3.2404819176396;12/08/2016
0;100800;100800;1;Haanstraat;0;;0;0;0;0;0;0;0;0;0;51.2073958826471,51.2073958826471,51.2073958826471;3.2186307256676,3.2186307256676,3.2186307256676;12/08/2016
0;1201101;1201101;12;Engelsestraat paar (oost);13;;13;5;0;0;0;0.38461538461538;1;0;0;51.2118695816542,51.2118695816542,51.2118695816542,51.2118695816542,51.2118695816542,51.2118695816542;3.22777872337022,3.22777872337022,3.22777872337022,3.22777872337022,3.22777872337022,3.22777872337022;12/08/2016
0;901800;901800;9;Stoofstraat;0;;0;0;0;0;0;0;0;0;0;51.2031125245895,51.2031125245895,51.2031125245895,51.2031125245895,51.2031125245895,51.2031125245895,51.2031125245895,51.2031125245895;3.22422047587407,3.22422047587407,3.22422047587407,3.22422047587407,3.22422047587407,3.22422047587407,3.22422047587407,3.22422047587407;12/08/2016
0;802001;802001;8;Werkhuisstraat onpaar (oost);0;;0;0;0;0;0;0;0;0;0;51.2038946734553,51.2038946734553,51.2038946734553,51.2038946734553,51.2038946734553,51.2038946734553;3.22841088790184,3.22841088790184,3.22841088790184,3.22841088790184,3.22841088790184,3.22841088790184;12/08/2016
0;700604;700604;7;Freren Fonteinstraat (Waalsestraat - Park) paar (west);6;;6;0;0;3;3;0.5;0;0;1;51.2077325448371,51.2077325448371,51.2077325448371,51.2077325448371;3.23018962156443,3.23018962156443,3.23018962156443,3.23018962156443;12/08/2016
0;1203302;1203302;12;Ridderstraat (Sint-Walburgastraat - Twijnstraat) onpaar (oost);8;;8;2;0;2;2;0.5;0.5;0;0.5;51.2105434751487,51.2105434751487,51.2105434751487;3.22870041827208,3.22870041827208,3.22870041827208;12/08/2016
0;1201504;1201504;12;Hoogstraat (Ridderstraat - Boomgaardstraat) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2099732696251,51.2099732696251,51.2099732696251,51.2099732696251,51.2099732696251;3.23013863847917,3.23013863847917,3.23013863847917,3.23013863847917,3.23013863847917;12/08/2016
0;502503;502503;5;Sint-Annaplein kant huizen (zuid);21;;21;8;0;10;10;0.85714285714286;0.44444444444444;0;0.55555555555556;51.2117767112523,51.2117767112523,51.2117767112523,51.2117767112523,51.2117767112523,51.2117767112523,51.2117767112523,51.2117767112523,51.2117767112523,51.2117767112523,51.2117767112523,51.2117767112523,51.2117767112523,51.2117767112523;3.23173299575531,3.23173299575531,3.23173299575531,3.23173299575531,3.23173299575531,3.23173299575531,3.23173299575531,3.23173299575531,3.23173299575531,3.23173299575531,3.23173299575531,3.23173299575531,3.23173299575531,3.23173299575531;12/08/2016
0;901408;901408;9;Oostmeers (Zonnekemeers - Garsoenstraat) paar (west);12;;12;10;0;1;1;0.91666666666667;0.90909090909091;0;0.090909090909091;51.201408993206,51.201408993206,51.201408993206,51.201408993206;3.22075198165619,3.22075198165619,3.22075198165619,3.22075198165619;12/08/2016
0;401301;401301;4;Oost Proosse (Leestenburg - doodlopend) paar (noord);3;;3;1;0;0;0;0.33333333333333;1;0;0;51.219059692588,51.219059692588;3.23398759478406,3.23398759478406;12/08/2016
0;1203101;1203101;12;Peerdenstraat (Groenerei - Hertsbergestraat);0;;0;0;0;0;0;0;0;0;0;51.2093624947448,51.2093624947448,51.2093624947448,51.2093624947448;3.22989156447832,3.22989156447832,3.22989156447832,3.22989156447832;12/08/2016
0;601101;601101;6;Kwekerstraat onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2094614380749,51.2094614380749,51.2094614380749,51.2094614380749,51.2094614380749,51.2094614380749,51.2094614380749;3.238635877763,3.238635877763,3.238635877763,3.238635877763,3.238635877763,3.238635877763,3.238635877763;12/08/2016
0;300502;300502;3;Collaert Mansionstraat (Annuntiatenstraat - Sint-Gilliskerkhof) onpaar (west);8;;8;4;0;1;1;0.625;0.8;0;0.2;51.2158743185306,51.2158743185306,51.2158743185306,51.2158743185306,51.2158743185306,51.2158743185306;3.22715307130252,3.22715307130252,3.22715307130252,3.22715307130252,3.22715307130252,3.22715307130252;12/08/2016
0;200100;200100;2;Achiel Van Ackerplein;0;;0;0;0;0;0;0;0;0;0;51.2134387111285,51.2134387111285,51.2134387111285,51.2134387111285,51.2134387111285,51.2134387111285;3.21833232236902,3.21833232236902,3.21833232236902,3.21833232236902,3.21833232236902,3.21833232236902;12/08/2016
0;200901;200901;2;Grauwwerkersstraat (Sint-Jakobsstraat - Pieter Pourbusstraat) paar (noord);0;;0;0;0;0;0;0;0;0;0;51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015,51.2115280466015;3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144,3.22074656373144;12/08/2016
0;501710;501710;5;Kruisvest (Carmersstraat - Rolweg) kant huizen (west);15;;15;0;0;0;0;0;0;0;0;51.2159042587745,51.2159042587745,51.2159042587745,51.2159042587745,51.2159042587745;3.23702214117452,3.23702214117452,3.23702214117452,3.23702214117452,3.23702214117452;12/08/2016
0;902402;902402;9;Wijngaardplein paar (west);8;;8;3;0;3;3;0.75;0.5;0;0.5;51.2009828594306,51.2009828594306;3.22425241105124,3.22425241105124;12/08/2016
0;303703;303703;3;Spanjaardstraat (Kortewinkel - Kipstraat) onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2129762289522,51.2129762289522,51.2129762289522,51.2129762289522,51.2129762289522,51.2129762289522,51.2129762289522;3.22489367369587,3.22489367369587,3.22489367369587,3.22489367369587,3.22489367369587,3.22489367369587,3.22489367369587;12/08/2016
0;502902;502902;5;Strostraat paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2125891579912,51.2125891579912,51.2125891579912;3.2300563547844,3.2300563547844,3.2300563547844;12/08/2016
0;500400;500400;5;Blekersstraat;0;;0;0;0;0;0;0;0;0;0;51.2129418924698,51.2129418924698,51.2129418924698;3.2297414680762,3.2297414680762,3.2297414680762;12/08/2016
0;501802;501802;5;Leffingestraat paar (zuid);5;;5;0;0;5;5;1;0;0;1;51.2107063802604,51.2107063802604,51.2107063802604,51.2107063802604;3.23214098366003,3.23214098366003,3.23214098366003,3.23214098366003;12/08/2016
0;303103;303103;3;Sint-Clarastraat (J.Wealestraat - Bidderstraat) paar (oost);30;;30;10;0;16;16;0.86666666666667;0.38461538461538;0;0.61538461538462;51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008,51.215755434008;3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835,3.22276817871835;12/08/2016
0;201002;201002;2;Hugo Losschaertstraat paar (zuid);16;;16;8;0;5;5;0.8125;0.61538461538462;0;0.38461538461538;51.213716812147,51.213716812147,51.213716812147,51.213716812147,51.213716812147,51.213716812147,51.213716812147,51.213716812147;3.21904504919216,3.21904504919216,3.21904504919216,3.21904504919216,3.21904504919216,3.21904504919216,3.21904504919216,3.21904504919216;12/08/2016
0;501502;501502;5;Korte Sint-Annastraat paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2119082657804,51.2119082657804,51.2119082657804,51.2119082657804,51.2119082657804,51.2119082657804;3.23251945422207,3.23251945422207,3.23251945422207,3.23251945422207,3.23251945422207,3.23251945422207;12/08/2016
0;202607;202607;2;Sint-Jorisstraat (Kalkovenstraat - Kapelstraat) onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2151950230675,51.2151950230675,51.2151950230675,51.2151950230675,51.2151950230675,51.2151950230675;3.22114345583162,3.22114345583162,3.22114345583162,3.22114345583162,3.22114345583162,3.22114345583162;12/08/2016
0;201302;201302;2;Kalkovenstraat onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2142603681729,51.2142603681729;3.22143767530682,3.22143767530682;12/08/2016
0;702408;702408;7;Witte-Leertouwerstraat (Engelstraat - Schaarstraat) paar (west);0;;0;0;0;0;0;0;0;0;0;51.2071583712861,51.2071583712861;3.23338779295681,3.23338779295681;12/08/2016
0;701810;701810;7;Schaarstraat (Vizierstraat - Coupure) paar (zuid);8;;8;2;0;1;1;0.375;0.66666666666667;0;0.33333333333333;51.2070245210654,51.2070245210654,51.2070245210654,51.2070245210654,51.2070245210654,51.2070245210654;3.23429316440935,3.23429316440935,3.23429316440935,3.23429316440935,3.23429316440935,3.23429316440935;12/08/2016
0;702101;702101;7;;0;;0;0;0;0;0;0;0;0;0;51.206585151856,51.206585151856,51.206585151856,51.206585151856,51.206585151856;3.23379283627469,3.23379283627469,3.23379283627469,3.23379283627469,3.23379283627469;12/08/2016
0;900402;900402;9;Begijnenvest kant huizen (west);0;;0;0;0;0;0;0;0;0;0;51.200426191011,51.200426191011,51.200426191011,51.200426191011;3.22337145065084,3.22337145065084,3.22337145065084,3.22337145065084;12/08/2016
0;503203;503203;5;Verbrand Nieuwland (Molenmeers - Kersenboomstraat) paar (zuid);14;;14;4;0;8;8;0.85714285714286;0.33333333333333;0;0.66666666666667;51.2102749930591,51.2102749930591,51.2102749930591,51.2102749930591,51.2102749930591,51.2102749930591,51.2102749930591,51.2102749930591;3.23223082402421,3.23223082402421,3.23223082402421,3.23223082402421,3.23223082402421,3.23223082402421,3.23223082402421,3.23223082402421;12/08/2016
0;1102800;1102800;11;Simon Stevinplein;0;;0;0;0;0;0;0;0;0;0;51.2069508816669,51.2069508816669,51.2069508816669,51.2069508816669,51.2069508816669,51.2069508816669,51.2069508816669;3.22268922371939,3.22268922371939,3.22268922371939,3.22268922371939,3.22268922371939,3.22268922371939,3.22268922371939;12/08/2016
0;502004;502004;5;Molenmeers (Langestraat - Leffingestraat) onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2106684662704,51.2106684662704,51.2106684662704,51.2106684662704,51.2106684662704,51.2106684662704,51.2106684662704,51.2106684662704,51.2106684662704;3.23217511646763,3.23217511646763,3.23217511646763,3.23217511646763,3.23217511646763,3.23217511646763,3.23217511646763,3.23217511646763,3.23217511646763;12/08/2016
0;1200101;1200101;12;Academiestraat onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2113078732912,51.2113078732912,51.2113078732912,51.2113078732912,51.2113078732912,51.2113078732912,51.2113078732912;3.22421502610891,3.22421502610891,3.22421502610891,3.22421502610891,3.22421502610891,3.22421502610891,3.22421502610891;12/08/2016
0;1201204;1201204;12;Genthof (Schrijnwerkersstraat - Spiegelrei) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2131973459849,51.2131973459849,51.2131973459849,51.2131973459849;3.22859129388715,3.22859129388715,3.22859129388715,3.22859129388715;12/08/2016
0;1000806;1000806;10;Hauwerstraat (Zwijnstraat - Koning Albert I-laan) onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2044018106935,51.2044018106935;3.2170055278901,3.2170055278901;12/08/2016
0;401504;401504;4;Peterseliestraat (Leestenburg - Haarakkerstraat) paar (oost);0;;0;0;0;0;0;0;0;0;0;51.2184855729351,51.2184855729351,51.2184855729351,51.2184855729351,51.2184855729351,51.2184855729351,51.2184855729351,51.2184855729351;3.23321178367545,3.23321178367545,3.23321178367545,3.23321178367545,3.23321178367545,3.23321178367545,3.23321178367545,3.23321178367545;12/08/2016
0;700201;700201;7;Boninvest (Gapaardstraat - Violierstraat) onpaar (oost);13;;13;6;0;4;4;0.76923076923077;0.6;0;0.4;51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671,51.2057555974671;3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313,3.23562457071313;12/08/2016
0;200300;200300;2;Azijnstraat;0;;0;0;0;0;0;0;0;0;0;51.2123003579507,51.2123003579507;3.21972571106861,3.21972571106861;12/08/2016
0;701402;701402;7;Pandreitje (Waalsestraat - Gevangenisstraat) paar (oost);9;;9;0;0;0;0;0;0;0;0;51.206903817422,51.206903817422,51.206903817422,51.206903817422;3.22861038825496,3.22861038825496,3.22861038825496,3.22861038825496;12/08/2016
0;902202;902202;9;Westmeers (Sint-Jan in de Meers - Sint-Olbrechtstraat) onpaar (oost);0;;0;0;0;0;0;0;0;0;0;51.2040866724995,51.2040866724995,51.2040866724995,51.2040866724995,51.2040866724995,51.2040866724995,51.2040866724995,51.2040866724995,51.2040866724995;3.2197526930046,3.2197526930046,3.2197526930046,3.2197526930046,3.2197526930046,3.2197526930046,3.2197526930046,3.2197526930046,3.2197526930046;12/08/2016
0;502304;502304;5;Rolweg (Korte Speelmansstraat - A.Rodenbachstraat) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2139660012063,51.2139660012063,51.2139660012063;3.23368710446905,3.23368710446905,3.23368710446905;12/08/2016
0;801201;801201;8;Jakobinessenstraat onpaar (oost);0;;0;0;0;0;0;0;0;0;0;51.2042076191937,51.2042076191937,51.2042076191937,51.2042076191937,51.2042076191937,51.2042076191937,51.2042076191937,51.2042076191937,51.2042076191937;3.23010037082126,3.23010037082126,3.23010037082126,3.23010037082126,3.23010037082126,3.23010037082126,3.23010037082126,3.23010037082126,3.23010037082126;12/08/2016
0;801302;801302;8;Kastanjeboomstraat onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2042062692883,51.2042062692883,51.2042062692883,51.2042062692883,51.2042062692883,51.2042062692883;3.22623574358625,3.22623574358625,3.22623574358625,3.22623574358625,3.22623574358625,3.22623574358625;12/08/2016
0;801707;801707;8;;0;;0;0;0;0;0;0;0;0;0;51.2025686355736,51.2025686355736,51.2025686355736,51.2025686355736;3.22970133361167,3.22970133361167,3.22970133361167,3.22970133361167;12/08/2016
0;801402;801402;8;Katelijnestraat (Oude Gentweg - Arsenaalstraat) onpaar (noord);5;;5;0;0;6;6;1.2;0;0;1;51.2027756207574,51.2027756207574,51.2027756207574,51.2027756207574,51.2027756207574,51.2027756207574,51.2027756207574,51.2027756207574,51.2027756207574;3.225691546434,3.225691546434,3.225691546434,3.225691546434,3.225691546434,3.225691546434,3.225691546434,3.225691546434,3.225691546434;12/08/2016
0;1100101;1100101;11;´t Zand (Noordzandstraat - Zuidzandstraat);0;;0;0;0;2;2;20;0;0;1;51.2059184758326,51.2059184758326,51.2059184758326,51.2059184758326;3.21745327295669,3.21745327295669,3.21745327295669,3.21745327295669;12/08/2016
0;601304;601304;6;Moerkerkestraat (Predikherenrei-Predikherenrei) paar ( zuid);4;;4;0;0;0;0;0;0;0;0;51.2067495406753,51.2067495406753,51.2067495406753,51.2067495406753,51.2067495406753,51.2067495406753,51.2067495406753,51.2067495406753,51.2067495406753,51.2067495406753;3.23595094916969,3.23595094916969,3.23595094916969,3.23595094916969,3.23595094916969,3.23595094916969,3.23595094916969,3.23595094916969,3.23595094916969,3.23595094916969;12/08/2016
0;1100201;1100201;11;Dweersstraat onpaar (oost);0;;0;0;0;3;3;30;0;0;1;51.206670458645,51.206670458645,51.206670458645,51.206670458645,51.206670458645,51.206670458645,51.206670458645,51.206670458645,51.206670458645;3.21934778636829,3.21934778636829,3.21934778636829,3.21934778636829,3.21934778636829,3.21934778636829,3.21934778636829,3.21934778636829,3.21934778636829;12/08/2016
0;201100;201100;2;Jakob Van Ooststraat;0;;0;0;0;0;0;0;0;0;0;51.2103017867775,51.2103017867775,51.2103017867775,51.2103017867775;3.22335597268471,3.22335597268471,3.22335597268471,3.22335597268471;12/08/2016
0;303106;303106;3;Sint-Clarastraat (Sint-Jorisstraat - Kapelstraat) onpaar (west);9;;9;3;0;3;3;0.66666666666667;0.5;0;0.5;51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066,51.2154365161066;3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496,3.22250477443496;12/08/2016
0;500803;500803;5;Hugo Verrieststraat (Rolweg - A. Rodenbachstraat) paar (west);12;;12;4;0;1;1;0.41666666666667;0.8;0;0.2;51.2141382513018,51.2141382513018,51.2141382513018,51.2141382513018,51.2141382513018,51.2141382513018;3.23497263699991,3.23497263699991,3.23497263699991,3.23497263699991,3.23497263699991,3.23497263699991;12/08/2016
0;500506;500506;5;Carmersstraat (Speelmansstraat - Kruisvest) onpaar (noord);13;;13;8;0;2;2;0.76923076923077;0.8;0;0.2;51.2159686560596,51.2159686560596,51.2159686560596,51.2159686560596,51.2159686560596,51.2159686560596,51.2159686560596;3.2368489784639,3.2368489784639,3.2368489784639,3.2368489784639,3.2368489784639,3.2368489784639,3.2368489784639;12/08/2016
0;701405;701405;7;Pandreitje (Geerolfstraat - Gevangenisstraat) onpaar (west);5;;5;4;0;2;2;1.2;0.66666666666667;0;0.33333333333333;51.2066025811965,51.2066025811965,51.2066025811965;3.22885757212573,3.22885757212573,3.22885757212573;12/08/2016
0;1103106;1103106;11;Sint-Salvatorskerkhof (Sint-Salvatorskoorstraat - Steenstraat);0;;0;0;0;0;0;0;0;0;0;51.2061091801672,51.2061091801672,51.2061091801672,51.2061091801672,51.2061091801672,51.2061091801672;3.22145544142575,3.22145544142575,3.22145544142575,3.22145544142575,3.22145544142575,3.22145544142575;12/08/2016
0;501402;501402;5;Korte Ropeerderstraat onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2138399915506,51.2138399915506;3.2323912295106,3.2323912295106;12/08/2016
0;303003;303003;3;Sint-Claradreef (Komvest - Sincfal) paar (noord);0;;0;0;0;0;0;0;0;0;0;51.2191706160271,51.2191706160271,51.2191706160271,51.2191706160271,51.2191706160271;3.22433029688016,3.22433029688016,3.22433029688016,3.22433029688016,3.22433029688016;12/08/2016
0;1000803;1000803;10;Hauwerstraat (Zwijnstraat - Vrijdagmarkt) paar (noord);6;;6;1;0;2;2;0.5;0.33333333333333;0;0.66666666666667;51.2044966882316,51.2044966882316;3.21699027330536,3.21699027330536;12/08/2016
0;700402;700402;7;Coupure (Schaarstraat - Gapaardstraat) onpaar (oost);12;;12;4;1;3;3;0.66666666666667;0.5;0.125;0.375;51.2070770200057,51.2070770200057,51.2070770200057,51.2070770200057,51.2070770200057;3.23445054247512,3.23445054247512,3.23445054247512,3.23445054247512,3.23445054247512;12/08/2016
0;600205;600205;6;Bilkske (Langestraat - Hooistraat) paar (zuid);23;;23;11;0;7;7;0.78260869565217;0.61111111111111;0;0.38888888888889;51.2099159186828,51.2099159186828,51.2099159186828,51.2099159186828,51.2099159186828,51.2099159186828,51.2099159186828,51.2099159186828,51.2099159186828,51.2099159186828,51.2099159186828,51.2099159186828,51.2099159186828,51.2099159186828;3.23454204269529,3.23454204269529,3.23454204269529,3.23454204269529,3.23454204269529,3.23454204269529,3.23454204269529,3.23454204269529,3.23454204269529,3.23454204269529,3.23454204269529,3.23454204269529,3.23454204269529,3.23454204269529;12/08/2016
0;1100702;1100702;11;Goezeputstraat (Oranjeboomstraat - Kleine Heilige-Geeststraat) paar (noord);0;;0;0;0;0;0;0;0;0;0;51.2045033685815,51.2045033685815,51.2045033685815,51.2045033685815,51.2045033685815,51.2045033685815;3.22089538450725,3.22089538450725,3.22089538450725,3.22089538450725,3.22089538450725,3.22089538450725;12/08/2016
0;600900;600900;6;Konfijtstraat;0;;0;0;0;0;0;0;0;0;0;51.2096133619929,51.2096133619929,51.2096133619929;3.23889048670691,3.23889048670691,3.23889048670691;12/08/2016
0;302403;302403;3;Oost Gistelhof (Sterstraat - Augustijnenrei) onpaar (west);14;;14;6;0;10;10;1.1428571428571;0.375;0;0.625;51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126;3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413;12/08/2016
0;1203701;1203701;12;Sint-Maartensplein kant kerk (oost);9;;9;5;0;1;1;0.66666666666667;0.83333333333333;0;0.16666666666667;51.2114057760204,51.2114057760204,51.2114057760204,51.2114057760204;3.2287125600482,3.2287125600482,3.2287125600482,3.2287125600482;12/08/2016
0;1102202;1102202;11;Nieuwstraat paar (west);8;;8;1;1;9;9;1.375;0.090909090909091;0.090909090909091;0.81818181818182;51.2063551290209,51.2063551290209,51.2063551290209;3.22375538681036,3.22375538681036,3.22375538681036;12/08/2016
0;1000909;1000909;10;Hendrik Consciencelaan (Sint-Maartensblik - Hauwerstraat) kant water (west);0;;0;0;0;0;0;0;0;0;0;51.204159128465,51.204159128465;3.21339219680987,3.21339219680987;12/08/2016
0;301102;301102;3;Julius en Maurice Sabbestraat (Stokersstraat - Calvariebergstraat) paar (oost);0;;0;0;0;0;0;0;0;0;0;51.2195843385183,51.2195843385183,51.2195843385183,51.2195843385183;3.22685007614058,3.22685007614058,3.22685007614058,3.22685007614058;12/08/2016
0;600811;600811;6;Kazernevest (Predikherenrei - Ganzenstraat) kant huizen (west);27;;27;11;0;2;2;0.48148148148148;0.84615384615385;0;0.15384615384615;51.2070415908676,51.2070415908676,51.2070415908676,51.2070415908676,51.2070415908676,51.2070415908676,51.2070415908676,51.2070415908676,51.2070415908676,51.2070415908676;3.23837532626888,3.23837532626888,3.23837532626888,3.23837532626888,3.23837532626888,3.23837532626888,3.23837532626888,3.23837532626888,3.23837532626888,3.23837532626888;12/08/2016
0;201507;201507;2;Klaverstraat (Blokstraat - Elf-Julistraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.21545165246,51.21545165246,51.21545165246,51.21545165246,51.21545165246;3.22024224381378,3.22024224381378,3.22024224381378,3.22024224381378,3.22024224381378;12/08/2016
0;501702;501702;5;Kruisvest (Rolweg - H.Verrieststraat) kant water (oost);0;;0;0;0;0;0;0;0;0;0;51.2151061341422,51.2151061341422,51.2151061341422,51.2151061341422;3.23802495687574,3.23802495687574,3.23802495687574,3.23802495687574;12/08/2016
0;1001701;1001701;10;Lane (Greinschuurstraat - Brandstraat) paar (noord);0;;0;0;0;0;0;0;0;0;0;51.2065898631991,51.2065898631991,51.2065898631991,51.2065898631991,51.2065898631991;3.21392973373417,3.21392973373417,3.21392973373417,3.21392973373417,3.21392973373417;12/08/2016
0;1103301;1103301;11;Steenstraat (Zilverstraat - Kemelstraat) onpaar (noord);0;;0;0;0;1;1;10;0;0;1;51.2066408803796,51.2066408803796,51.2066408803796,51.2066408803796,51.2066408803796,51.2066408803796;3.22203086234759,3.22203086234759,3.22203086234759,3.22203086234759,3.22203086234759,3.22203086234759;12/08/2016
0;1001908;1001908;10;Maagdenstraat (Hauwerstraat - Klokstraat) paar (west);0;;0;0;0;0;0;0;0;0;0;51.203573778211,51.203573778211;3.2144470914742,3.2144470914742;12/08/2016
