ID;Straat;Aantal;Type;Opmerking;latWGS84;loWGS84;Aangemaakt op
0;Lane;2;L;;51.2067651660167,51.2067651660167;3.21462092182553,3.21462092182553;22/06/2016
0;Biskajersplein;0;LaLo;;51.2112815983464,51.2112815983464;3.22575811163837,3.22575811163837;22/06/2016
0;Sint-Jansplein;7;H;;51.2107088339597,51.2107088339597,51.2107088339597,51.2107088339597,51.2107088339597,51.2107088339597,51.2107088339597,51.2107088339597,51.2107088339597,51.2107088339597,51.2107088339597,51.2107088339597;3.22608763050386,3.22608763050386,3.22608763050386,3.22608763050386,3.22608763050386,3.22608763050386,3.22608763050386,3.22608763050386,3.22608763050386,3.22608763050386,3.22608763050386,3.22608763050386;22/06/2016
0;Sint-Jansplein;1;C;;51.2106420638841,51.2106420638841,51.2106420638841;3.2262534671699,3.2262534671699,3.2262534671699;22/06/2016
0;Komvest;54;L;;51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976,51.2210048613976;3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538,3.22641304609538;22/06/2016
0;Moerstraat;8;L;;51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603,51.2104282655603;3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018,3.2200928640018;22/06/2016
0;Moerstraat;3;L;;51.20843557113,51.20843557113;3.21883574201365,3.21883574201365;22/06/2016
0;'s-Gravenhof;3;L;;51.2197002669042,51.2197002669042;3.22908379724618,3.22908379724618;22/06/2016
0;Klaverstraat;14;L;;51.2149521204917,51.2149521204917;3.21839283055846,3.21839283055846;22/06/2016
0;Sint-Clarastraat;7;L;;51.2148984652692,51.2148984652692,51.2148984652692,51.2148984652692,51.2148984652692,51.2148984652692,51.2148984652692,51.2148984652692,51.2148984652692,51.2148984652692,51.2148984652692,51.2148984652692;3.22265456404345,3.22265456404345,3.22265456404345,3.22265456404345,3.22265456404345,3.22265456404345,3.22265456404345,3.22265456404345,3.22265456404345,3.22265456404345,3.22265456404345,3.22265456404345;22/06/2016
0;Augustijnenrei;6;L;;51.2131960343284,51.2131960343284;3.22420195300377,3.22420195300377;22/06/2016
0;Peterseliestraat;8;L;;51.2163589441326,51.2163589441326,51.2163589441326,51.2163589441326;3.23640592284252,3.23640592284252,3.23640592284252,3.23640592284252;22/06/2016
0;Groenestraat;7;L;;51.2118134016596,51.2118134016596,51.2118134016596,51.2118134016596,51.2118134016596,51.2118134016596,51.2118134016596,51.2118134016596;3.21762150636986,3.21762150636986,3.21762150636986,3.21762150636986,3.21762150636986,3.21762150636986,3.21762150636986,3.21762150636986;22/06/2016
0;Predikherenstraat;5;L;;51.2088877285146,51.2088877285146,51.2088877285146,51.2088877285146,51.2088877285146,51.2088877285146;3.23132005874043,3.23132005874043,3.23132005874043,3.23132005874043,3.23132005874043,3.23132005874043;22/06/2016
0;Kazernevest;8;L;;51.2119416442657,51.2119416442657,51.2119416442657,51.2119416442657,51.2119416442657;3.23994483538629,3.23994483538629,3.23994483538629,3.23994483538629,3.23994483538629;22/06/2016
0;Annuntiatenstraat;11;L;;51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508,51.2160676062508;3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472,3.22839571216472;22/06/2016
0;Gieterijstraat;8;L;;51.2129201993279,51.2129201993279,51.2129201993279,51.2129201993279;3.21667905331038,3.21667905331038,3.21667905331038,3.21667905331038;22/06/2016
0;Burg;8;H;;51.209301019295,51.209301019295,51.209301019295,51.209301019295,51.209301019295,51.209301019295,51.209301019295,51.209301019295,51.209301019295,51.209301019295,51.209301019295,51.209301019295,51.209301019295,51.209301019295;3.22658702107403,3.22658702107403,3.22658702107403,3.22658702107403,3.22658702107403,3.22658702107403,3.22658702107403,3.22658702107403,3.22658702107403,3.22658702107403,3.22658702107403,3.22658702107403,3.22658702107403,3.22658702107403;22/06/2016
0;Sint-Maartensplein;2;L;;51.211301939645,51.211301939645,51.211301939645;3.22858597922904,3.22858597922904,3.22858597922904;22/06/2016
0;Hemelrijk;20;L;;51.2158593294315,51.2158593294315,51.2158593294315,51.2158593294315,51.2158593294315;3.23469650963528,3.23469650963528,3.23469650963528,3.23469650963528,3.23469650963528;22/06/2016
0;Mariastraat;5;L;;51.2056277331531,51.2056277331531;3.22326042066922,3.22326042066922;22/06/2016
0;Kazernevest;9;L;;51.2093448755055,51.2093448755055,51.2093448755055,51.2093448755055,51.2093448755055,51.2093448755055,51.2093448755055,51.2093448755055,51.2093448755055;3.24045227375407,3.24045227375407,3.24045227375407,3.24045227375407,3.24045227375407,3.24045227375407,3.24045227375407,3.24045227375407,3.24045227375407;22/06/2016
0;Arsenalstraat;14;L;;51.2007173612842,51.2007173612842,51.2007173612842,51.2007173612842,51.2007173612842,51.2007173612842,51.2007173612842,51.2007173612842,51.2007173612842,51.2007173612842;3.22502444955739,3.22502444955739,3.22502444955739,3.22502444955739,3.22502444955739,3.22502444955739,3.22502444955739,3.22502444955739,3.22502444955739,3.22502444955739;22/06/2016
0;Albrecht Rodenbachstraat;14;L;;51.2136020211564,51.2136020211564;3.23555582633388,3.23555582633388;22/06/2016
0;Maagdenstraat;8;L;;51.2035670000025,51.2035670000025,51.2035670000025,51.2035670000025,51.2035670000025,51.2035670000025;3.21453030174617,3.21453030174617,3.21453030174617,3.21453030174617,3.21453030174617,3.21453030174617;22/06/2016
0;James Wealestraat;2;L;;51.2180319256201,51.2180319256201,51.2180319256201,51.2180319256201;3.22109400305842,3.22109400305842,3.22109400305842,3.22109400305842;22/06/2016
0;Wollestraat;0;LaLo;;51.207504585315,51.207504585315,51.207504585315,51.207504585315,51.207504585315,51.207504585315,51.207504585315,51.207504585315,51.207504585315,51.207504585315,51.207504585315;3.22620483245374,3.22620483245374,3.22620483245374,3.22620483245374,3.22620483245374,3.22620483245374,3.22620483245374,3.22620483245374,3.22620483245374,3.22620483245374,3.22620483245374;22/06/2016
0;Wijnzakstraat;2;L;;51.210979227624,51.210979227624,51.210979227624,51.210979227624;3.22612713343078,3.22612713343078,3.22612713343078,3.22612713343078;22/06/2016
0;Stalijzerstraat;4;L;;51.2053210078396,51.2053210078396;3.2312225154236,3.2312225154236;22/06/2016
0;Hendrik Consciencelaan;10;L;;51.2042514119295,51.2042514119295,51.2042514119295,51.2042514119295,51.2042514119295,51.2042514119295;3.21341392520508,3.21341392520508,3.21341392520508,3.21341392520508,3.21341392520508,3.21341392520508;22/06/2016
0;Groeninge;1;L;;51.2044941367092,51.2044941367092,51.2044941367092,51.2044941367092;3.22611066555285,3.22611066555285,3.22611066555285,3.22611066555285;22/06/2016
0;Rozendal;15;L;;51.2128532443255,51.2128532443255,51.2128532443255,51.2128532443255,51.2128532443255,51.2128532443255,51.2128532443255,51.2128532443255,51.2128532443255,51.2128532443255,51.2128532443255,51.2128532443255,51.2128532443255,51.2128532443255,51.2128532443255,51.2128532443255;3.21658660879602,3.21658660879602,3.21658660879602,3.21658660879602,3.21658660879602,3.21658660879602,3.21658660879602,3.21658660879602,3.21658660879602,3.21658660879602,3.21658660879602,3.21658660879602,3.21658660879602,3.21658660879602,3.21658660879602,3.21658660879602;22/06/2016
0;Gentpoortvest;31;H;;51.2018000451769,51.2018000451769,51.2018000451769,51.2018000451769,51.2018000451769,51.2018000451769;3.23238927396633,3.23238927396633,3.23238927396633,3.23238927396633,3.23238927396633,3.23238927396633;22/06/2016
0;Langerei;10;L;;51.2162817086083,51.2162817086083,51.2162817086083,51.2162817086083;3.2284864287484,3.2284864287484,3.2284864287484,3.2284864287484;22/06/2016
0;Fonteinstraat;6;L;;51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465,51.2026308574465;3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911,3.21538354616911;22/06/2016
0;Steenstraat;5;L;;51.2062310303419,51.2062310303419;3.22141927106985,3.22141927106985;22/06/2016
0;Snaggaardstraat;5;L;;51.2153007160775,51.2153007160775;3.23191469499115,3.23191469499115;22/06/2016
0;Oude Burg;0;LaLo;;51.207417993613,51.207417993613,51.207417993613,51.207417993613;3.22515908657929,3.22515908657929,3.22515908657929,3.22515908657929;22/06/2016
0;Vismarkt;6;L;;51.2082245895946,51.2082245895946,51.2082245895946,51.2082245895946;3.22828297122344,3.22828297122344,3.22828297122344,3.22828297122344;22/06/2016
0;Stijn Streuvelsstraat;11;L;;51.2124203204248,51.2124203204248,51.2124203204248,51.2124203204248,51.2124203204248,51.2124203204248,51.2124203204248,51.2124203204248,51.2124203204248,51.2124203204248,51.2124203204248,51.2124203204248,51.2124203204248,51.2124203204248;3.23498489068302,3.23498489068302,3.23498489068302,3.23498489068302,3.23498489068302,3.23498489068302,3.23498489068302,3.23498489068302,3.23498489068302,3.23498489068302,3.23498489068302,3.23498489068302,3.23498489068302,3.23498489068302;22/06/2016
0;Boeveriestraat;8;L;;51.2026907074025,51.2026907074025,51.2026907074025,51.2026907074025,51.2026907074025;3.21617342248408,3.21617342248408,3.21617342248408,3.21617342248408,3.21617342248408;22/06/2016
0;Venkelstraat;3;L;;51.2127260767597,51.2127260767597;3.23291286013695,3.23291286013695;22/06/2016
0;Violierstraat;2;L;;51.2059780070461,51.2059780070461;3.23326526969637,3.23326526969637;22/06/2016
0;Bilkske;15;L;;51.2080502274251,51.2080502274251,51.2080502274251;3.23776057149308,3.23776057149308,3.23776057149308;22/06/2016
0;Potterierei;5;L;;51.2184656993627,51.2184656993627;3.23000522060906,3.23000522060906;22/06/2016
0;Steenstraat;0;LaLo;;51.2078661982424,51.2078661982424,51.2078661982424;3.22345452789596,3.22345452789596,3.22345452789596;22/06/2016
0;Moerkerkestraat;12;L;Beurtelings parkeren;51.206741740281,51.206741740281,51.206741740281;3.23592903200013,3.23592903200013,3.23592903200013;22/06/2016
0;Oude Gentweg;6;L;;51.2025257974275,51.2025257974275,51.2025257974275,51.2025257974275;3.23133676068998,3.23133676068998,3.23133676068998,3.23133676068998;22/06/2016
0;Oostmeers;5;L;;51.2005318671759,51.2005318671759,51.2005318671759,51.2005318671759,51.2005318671759,51.2005318671759,51.2005318671759,51.2005318671759;3.22083076938167,3.22083076938167,3.22083076938167,3.22083076938167,3.22083076938167,3.22083076938167,3.22083076938167,3.22083076938167;22/06/2016
0;Kalkovenstraat;4;L;;51.2141884176799,51.2141884176799,51.2141884176799,51.2141884176799,51.2141884176799;3.22101510216126,3.22101510216126,3.22101510216126,3.22101510216126,3.22101510216126;22/06/2016
0;Kazernevest;8;L;;51.2071230593656,51.2071230593656,51.2071230593656;3.2384785385682,3.2384785385682,3.2384785385682;22/06/2016
0;Sint-Annarei;6;L;;51.2133101449641,51.2133101449641,51.2133101449641,51.2133101449641,51.2133101449641,51.2133101449641,51.2133101449641;3.22917899011271,3.22917899011271,3.22917899011271,3.22917899011271,3.22917899011271,3.22917899011271,3.22917899011271;22/06/2016
0;James Wealestraat;6;L;;51.2175324872077,51.2175324872077,51.2175324872077,51.2175324872077;3.2225308109008,3.2225308109008,3.2225308109008,3.2225308109008;22/06/2016
0;Raamstraat;2;L;;51.2120270292387,51.2120270292387,51.2120270292387,51.2120270292387,51.2120270292387;3.21849631050229,3.21849631050229,3.21849631050229,3.21849631050229,3.21849631050229;22/06/2016
0;Koningin Elisabethlaan;11;L;;51.2160828388957,51.2160828388957,51.2160828388957,51.2160828388957,51.2160828388957;3.21764533133707,3.21764533133707,3.21764533133707,3.21764533133707,3.21764533133707;22/06/2016
0;Sint-Annaplein;21;L;;51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564,51.2117571639564;3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097,3.23205637897097;22/06/2016
0;Park;6;H;;51.2072371017124,51.2072371017124;3.23031243031995,3.23031243031995;22/06/2016
0;Annuntiatenstraat;24;L;;51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392,51.2159753031392;3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586,3.22639595620586;22/06/2016
